Files already downloaded and verified
Files already downloaded and verified
Epoch : 0 Iter : 0 VAT Loss : tensor(0.6990, device='cuda:0') CE Loss : tensor(2.7805, device='cuda:0')
Epoch : 260 Iter : 0 VAT Loss : tensor(0.3472, device='cuda:0') CE Loss : tensor(0.0028, device='cuda:0')
Epoch : 260 Iter : 100 VAT Loss : tensor(0.3574, device='cuda:0') CE Loss : tensor(0.0020, device='cuda:0')
Epoch : 260 Iter : 200 VAT Loss : tensor(0.4106, device='cuda:0') CE Loss : tensor(0.0172, device='cuda:0')
Epoch : 260 Iter : 300 VAT Loss : tensor(0.3465, device='cuda:0') CE Loss : tensor(0.0027, device='cuda:0')
Train accuracy : tensor(1., device='cuda:0')
Test accuracy : tensor(0.7500, device='cuda:0')
Epoch : 261 Iter : 0 VAT Loss : tensor(0.4133, device='cuda:0') CE Loss : tensor(0.0022, device='cuda:0')
Epoch : 261 Iter : 100 VAT Loss : tensor(0.3285, device='cuda:0') CE Loss : tensor(0.0072, device='cuda:0')
Epoch : 261 Iter : 200 VAT Loss : tensor(0.4383, device='cuda:0') CE Loss : tensor(0.0090, device='cuda:0')
Epoch : 261 Iter : 300 VAT Loss : tensor(0.2743, device='cuda:0') CE Loss : tensor(0.0054, device='cuda:0')
Epoch : 262 Iter : 0 VAT Loss : tensor(0.3491, device='cuda:0') CE Loss : tensor(0.0034, device='cuda:0')
Epoch : 262 Iter : 100 VAT Loss : tensor(0.3205, device='cuda:0') CE Loss : tensor(0.0265, device='cuda:0')
Epoch : 262 Iter : 200 VAT Loss : tensor(0.3833, device='cuda:0') CE Loss : tensor(0.0154, device='cuda:0')
Epoch : 262 Iter : 300 VAT Loss : tensor(0.2450, device='cuda:0') CE Loss : tensor(0.0064, device='cuda:0')
Epoch : 263 Iter : 0 VAT Loss : tensor(0.3570, device='cuda:0') CE Loss : tensor(0.0062, device='cuda:0')
Epoch : 263 Iter : 100 VAT Loss : tensor(0.4206, device='cuda:0') CE Loss : tensor(0.0468, device='cuda:0')
Epoch : 263 Iter : 200 VAT Loss : tensor(0.2875, device='cuda:0') CE Loss : tensor(0.0019, device='cuda:0')
Epoch : 263 Iter : 300 VAT Loss : tensor(0.3311, device='cuda:0') CE Loss : tensor(0.0056, device='cuda:0')
Epoch : 264 Iter : 0 VAT Loss : tensor(0.3082, device='cuda:0') CE Loss : tensor(0.0064, device='cuda:0')
Epoch : 264 Iter : 100 VAT Loss : tensor(0.3384, device='cuda:0') CE Loss : tensor(0.0017, device='cuda:0')
Epoch : 264 Iter : 200 VAT Loss : tensor(0.3749, device='cuda:0') CE Loss : tensor(0.0131, device='cuda:0')
Epoch : 264 Iter : 300 VAT Loss : tensor(0.4078, device='cuda:0') CE Loss : tensor(0.0067, device='cuda:0')
Epoch : 265 Iter : 0 VAT Loss : tensor(0.4655, device='cuda:0') CE Loss : tensor(0.0037, device='cuda:0')
Epoch : 265 Iter : 100 VAT Loss : tensor(0.3171, device='cuda:0') CE Loss : tensor(0.0034, device='cuda:0')
Epoch : 265 Iter : 200 VAT Loss : tensor(0.3609, device='cuda:0') CE Loss : tensor(0.0017, device='cuda:0')
Epoch : 265 Iter : 300 VAT Loss : tensor(0.2506, device='cuda:0') CE Loss : tensor(0.0056, device='cuda:0')
Train accuracy : tensor(1., device='cuda:0')
Test accuracy : tensor(0.7300, device='cuda:0')
Epoch : 266 Iter : 0 VAT Loss : tensor(0.2410, device='cuda:0') CE Loss : tensor(0.0299, device='cuda:0')
Epoch : 266 Iter : 100 VAT Loss : tensor(0.4118, device='cuda:0') CE Loss : tensor(0.0066, device='cuda:0')
Epoch : 266 Iter : 200 VAT Loss : tensor(0.2975, device='cuda:0') CE Loss : tensor(0.0012, device='cuda:0')
Epoch : 266 Iter : 300 VAT Loss : tensor(0.3444, device='cuda:0') CE Loss : tensor(0.0049, device='cuda:0')
Epoch : 267 Iter : 0 VAT Loss : tensor(0.3485, device='cuda:0') CE Loss : tensor(0.0025, device='cuda:0')
Epoch : 267 Iter : 100 VAT Loss : tensor(0.3542, device='cuda:0') CE Loss : tensor(0.0027, device='cuda:0')
Epoch : 267 Iter : 200 VAT Loss : tensor(0.3824, device='cuda:0') CE Loss : tensor(0.0101, device='cuda:0')
Epoch : 267 Iter : 300 VAT Loss : tensor(0.3483, device='cuda:0') CE Loss : tensor(0.0022, device='cuda:0')
Epoch : 268 Iter : 0 VAT Loss : tensor(0.3196, device='cuda:0') CE Loss : tensor(0.0266, device='cuda:0')
Epoch : 268 Iter : 100 VAT Loss : tensor(0.3286, device='cuda:0') CE Loss : tensor(0.0373, device='cuda:0')
Epoch : 268 Iter : 200 VAT Loss : tensor(0.3951, device='cuda:0') CE Loss : tensor(0.0028, device='cuda:0')
Epoch : 268 Iter : 300 VAT Loss : tensor(0.3123, device='cuda:0') CE Loss : tensor(0.0040, device='cuda:0')
Epoch : 269 Iter : 0 VAT Loss : tensor(0.3632, device='cuda:0') CE Loss : tensor(0.0036, device='cuda:0')
Epoch : 269 Iter : 100 VAT Loss : tensor(0.3130, device='cuda:0') CE Loss : tensor(0.0090, device='cuda:0')
Epoch : 269 Iter : 200 VAT Loss : tensor(0.2207, device='cuda:0') CE Loss : tensor(0.0094, device='cuda:0')
Epoch : 269 Iter : 300 VAT Loss : tensor(0.3235, device='cuda:0') CE Loss : tensor(0.2911, device='cuda:0')
Epoch : 270 Iter : 0 VAT Loss : tensor(0.3369, device='cuda:0') CE Loss : tensor(0.0014, device='cuda:0')
Epoch : 270 Iter : 100 VAT Loss : tensor(0.3448, device='cuda:0') CE Loss : tensor(0.0043, device='cuda:0')
Epoch : 270 Iter : 200 VAT Loss : tensor(0.3476, device='cuda:0') CE Loss : tensor(0.0064, device='cuda:0')
Epoch : 270 Iter : 300 VAT Loss : tensor(0.3525, device='cuda:0') CE Loss : tensor(0.0034, device='cuda:0')
Train accuracy : tensor(1., device='cuda:0')
Test accuracy : tensor(0.7700, device='cuda:0')
Epoch : 271 Iter : 0 VAT Loss : tensor(0.2801, device='cuda:0') CE Loss : tensor(0.0023, device='cuda:0')
Epoch : 271 Iter : 100 VAT Loss : tensor(0.3173, device='cuda:0') CE Loss : tensor(0.0011, device='cuda:0')
Epoch : 271 Iter : 200 VAT Loss : tensor(0.3318, device='cuda:0') CE Loss : tensor(0.0084, device='cuda:0')
Epoch : 271 Iter : 300 VAT Loss : tensor(0.3097, device='cuda:0') CE Loss : tensor(0.0031, device='cuda:0')
Epoch : 272 Iter : 0 VAT Loss : tensor(0.3611, device='cuda:0') CE Loss : tensor(0.0020, device='cuda:0')
Epoch : 272 Iter : 100 VAT Loss : tensor(0.2883, device='cuda:0') CE Loss : tensor(0.0011, device='cuda:0')
Epoch : 272 Iter : 200 VAT Loss : tensor(0.2959, device='cuda:0') CE Loss : tensor(0.0078, device='cuda:0')
Epoch : 272 Iter : 300 VAT Loss : tensor(0.3028, device='cuda:0') CE Loss : tensor(0.0024, device='cuda:0')
Epoch : 273 Iter : 0 VAT Loss : tensor(0.3074, device='cuda:0') CE Loss : tensor(0.0003, device='cuda:0')
Epoch : 273 Iter : 100 VAT Loss : tensor(0.3162, device='cuda:0') CE Loss : tensor(0.0751, device='cuda:0')
Epoch : 273 Iter : 200 VAT Loss : tensor(0.2458, device='cuda:0') CE Loss : tensor(0.0010, device='cuda:0')
Epoch : 273 Iter : 300 VAT Loss : tensor(0.2772, device='cuda:0') CE Loss : tensor(0.0126, device='cuda:0')
Epoch : 274 Iter : 0 VAT Loss : tensor(0.3384, device='cuda:0') CE Loss : tensor(0.0098, device='cuda:0')
Epoch : 274 Iter : 100 VAT Loss : tensor(0.2876, device='cuda:0') CE Loss : tensor(0.0165, device='cuda:0')
Epoch : 274 Iter : 200 VAT Loss : tensor(0.2701, device='cuda:0') CE Loss : tensor(0.0010, device='cuda:0')
Epoch : 274 Iter : 300 VAT Loss : tensor(0.2278, device='cuda:0') CE Loss : tensor(0.0026, device='cuda:0')
Epoch : 275 Iter : 0 VAT Loss : tensor(0.2760, device='cuda:0') CE Loss : tensor(0.0011, device='cuda:0')
Epoch : 275 Iter : 100 VAT Loss : tensor(0.3644, device='cuda:0') CE Loss : tensor(0.0058, device='cuda:0')
Epoch : 275 Iter : 200 VAT Loss : tensor(0.2769, device='cuda:0') CE Loss : tensor(0.0039, device='cuda:0')
Epoch : 275 Iter : 300 VAT Loss : tensor(0.2945, device='cuda:0') CE Loss : tensor(0.0284, device='cuda:0')
Train accuracy : tensor(1., device='cuda:0')
Test accuracy : tensor(0.7500, device='cuda:0')
Epoch : 276 Iter : 0 VAT Loss : tensor(0.3157, device='cuda:0') CE Loss : tensor(0.0026, device='cuda:0')
Epoch : 276 Iter : 100 VAT Loss : tensor(0.3441, device='cuda:0') CE Loss : tensor(0.0034, device='cuda:0')
Epoch : 276 Iter : 200 VAT Loss : tensor(0.3278, device='cuda:0') CE Loss : tensor(0.0046, device='cuda:0')
Epoch : 276 Iter : 300 VAT Loss : tensor(0.2984, device='cuda:0') CE Loss : tensor(0.0019, device='cuda:0')
Epoch : 277 Iter : 0 VAT Loss : tensor(0.2530, device='cuda:0') CE Loss : tensor(0.0022, device='cuda:0')
Epoch : 277 Iter : 100 VAT Loss : tensor(0.3731, device='cuda:0') CE Loss : tensor(0.0277, device='cuda:0')
Epoch : 277 Iter : 200 VAT Loss : tensor(0.3735, device='cuda:0') CE Loss : tensor(0.0143, device='cuda:0')
Epoch : 277 Iter : 300 VAT Loss : tensor(0.3173, device='cuda:0') CE Loss : tensor(0.0049, device='cuda:0')
Epoch : 278 Iter : 0 VAT Loss : tensor(0.2577, device='cuda:0') CE Loss : tensor(0.0024, device='cuda:0')
Epoch : 278 Iter : 100 VAT Loss : tensor(0.2291, device='cuda:0') CE Loss : tensor(0.0007, device='cuda:0')
Epoch : 278 Iter : 200 VAT Loss : tensor(0.2536, device='cuda:0') CE Loss : tensor(0.0005, device='cuda:0')
Epoch : 278 Iter : 300 VAT Loss : tensor(0.3034, device='cuda:0') CE Loss : tensor(0.0305, device='cuda:0')
Epoch : 279 Iter : 0 VAT Loss : tensor(0.2859, device='cuda:0') CE Loss : tensor(0.0028, device='cuda:0')
Epoch : 279 Iter : 100 VAT Loss : tensor(0.3208, device='cuda:0') CE Loss : tensor(0.0078, device='cuda:0')
Epoch : 279 Iter : 200 VAT Loss : tensor(0.3368, device='cuda:0') CE Loss : tensor(0.0015, device='cuda:0')
Epoch : 279 Iter : 300 VAT Loss : tensor(0.3785, device='cuda:0') CE Loss : tensor(0.0051, device='cuda:0')
Epoch : 280 Iter : 0 VAT Loss : tensor(0.2568, device='cuda:0') CE Loss : tensor(0.0048, device='cuda:0')
Epoch : 280 Iter : 100 VAT Loss : tensor(0.2775, device='cuda:0') CE Loss : tensor(0.0026, device='cuda:0')
Epoch : 280 Iter : 200 VAT Loss : tensor(0.2966, device='cuda:0') CE Loss : tensor(0.0232, device='cuda:0')
Epoch : 280 Iter : 300 VAT Loss : tensor(0.4420, device='cuda:0') CE Loss : tensor(0.0057, device='cuda:0')
Train accuracy : tensor(1., device='cuda:0')
Test accuracy : tensor(0.7600, device='cuda:0')
Epoch : 281 Iter : 0 VAT Loss : tensor(0.2911, device='cuda:0') CE Loss : tensor(0.1100, device='cuda:0')
Epoch : 281 Iter : 100 VAT Loss : tensor(0.3037, device='cuda:0') CE Loss : tensor(0.0204, device='cuda:0')
Epoch : 281 Iter : 200 VAT Loss : tensor(0.3578, device='cuda:0') CE Loss : tensor(0.0003, device='cuda:0')
Epoch : 281 Iter : 300 VAT Loss : tensor(0.3068, device='cuda:0') CE Loss : tensor(0.0132, device='cuda:0')
Epoch : 282 Iter : 0 VAT Loss : tensor(0.3138, device='cuda:0') CE Loss : tensor(0.0312, device='cuda:0')
Epoch : 282 Iter : 100 VAT Loss : tensor(0.3069, device='cuda:0') CE Loss : tensor(0.0117, device='cuda:0')
Epoch : 282 Iter : 200 VAT Loss : tensor(0.3328, device='cuda:0') CE Loss : tensor(0.0009, device='cuda:0')
Epoch : 282 Iter : 300 VAT Loss : tensor(0.3212, device='cuda:0') CE Loss : tensor(0.0124, device='cuda:0')
Epoch : 283 Iter : 0 VAT Loss : tensor(0.2857, device='cuda:0') CE Loss : tensor(0.0098, device='cuda:0')
Epoch : 283 Iter : 100 VAT Loss : tensor(0.4171, device='cuda:0') CE Loss : tensor(0.0097, device='cuda:0')
Epoch : 283 Iter : 200 VAT Loss : tensor(0.2574, device='cuda:0') CE Loss : tensor(0.0013, device='cuda:0')
Epoch : 283 Iter : 300 VAT Loss : tensor(0.3210, device='cuda:0') CE Loss : tensor(0.0019, device='cuda:0')
Epoch : 284 Iter : 0 VAT Loss : tensor(0.3079, device='cuda:0') CE Loss : tensor(0.0146, device='cuda:0')
Epoch : 284 Iter : 100 VAT Loss : tensor(0.3788, device='cuda:0') CE Loss : tensor(0.0082, device='cuda:0')
Epoch : 284 Iter : 200 VAT Loss : tensor(0.3253, device='cuda:0') CE Loss : tensor(0.0143, device='cuda:0')
Epoch : 284 Iter : 300 VAT Loss : tensor(0.3306, device='cuda:0') CE Loss : tensor(0.0015, device='cuda:0')
Epoch : 285 Iter : 0 VAT Loss : tensor(0.2861, device='cuda:0') CE Loss : tensor(0.0044, device='cuda:0')
Epoch : 285 Iter : 100 VAT Loss : tensor(0.3104, device='cuda:0') CE Loss : tensor(0.0016, device='cuda:0')
Epoch : 285 Iter : 200 VAT Loss : tensor(0.4225, device='cuda:0') CE Loss : tensor(0.0135, device='cuda:0')
Epoch : 285 Iter : 300 VAT Loss : tensor(0.2797, device='cuda:0') CE Loss : tensor(0.0134, device='cuda:0')
Train accuracy : tensor(1., device='cuda:0')
Test accuracy : tensor(0.7200, device='cuda:0')
Epoch : 286 Iter : 0 VAT Loss : tensor(0.3181, device='cuda:0') CE Loss : tensor(0.0022, device='cuda:0')
Epoch : 286 Iter : 100 VAT Loss : tensor(0.3099, device='cuda:0') CE Loss : tensor(0.0188, device='cuda:0')
Epoch : 286 Iter : 200 VAT Loss : tensor(0.2241, device='cuda:0') CE Loss : tensor(0.0019, device='cuda:0')
Epoch : 286 Iter : 300 VAT Loss : tensor(0.3176, device='cuda:0') CE Loss : tensor(0.0017, device='cuda:0')
Epoch : 287 Iter : 0 VAT Loss : tensor(0.2963, device='cuda:0') CE Loss : tensor(0.0020, device='cuda:0')
Epoch : 287 Iter : 100 VAT Loss : tensor(0.3694, device='cuda:0') CE Loss : tensor(0.0025, device='cuda:0')
Epoch : 287 Iter : 200 VAT Loss : tensor(0.3312, device='cuda:0') CE Loss : tensor(0.0068, device='cuda:0')
Epoch : 287 Iter : 300 VAT Loss : tensor(0.2940, device='cuda:0') CE Loss : tensor(0.0055, device='cuda:0')
Epoch : 288 Iter : 0 VAT Loss : tensor(0.3301, device='cuda:0') CE Loss : tensor(0.0020, device='cuda:0')
Epoch : 288 Iter : 100 VAT Loss : tensor(0.3548, device='cuda:0') CE Loss : tensor(0.0194, device='cuda:0')
Epoch : 288 Iter : 200 VAT Loss : tensor(0.2635, device='cuda:0') CE Loss : tensor(0.0520, device='cuda:0')
Epoch : 288 Iter : 300 VAT Loss : tensor(0.2866, device='cuda:0') CE Loss : tensor(0.0064, device='cuda:0')
Epoch : 289 Iter : 0 VAT Loss : tensor(0.3385, device='cuda:0') CE Loss : tensor(0.0046, device='cuda:0')
Epoch : 289 Iter : 100 VAT Loss : tensor(0.2809, device='cuda:0') CE Loss : tensor(0.0224, device='cuda:0')
Epoch : 289 Iter : 200 VAT Loss : tensor(0.3066, device='cuda:0') CE Loss : tensor(0.0365, device='cuda:0')
Epoch : 289 Iter : 300 VAT Loss : tensor(0.3077, device='cuda:0') CE Loss : tensor(0.0033, device='cuda:0')
Epoch : 290 Iter : 0 VAT Loss : tensor(0.3656, device='cuda:0') CE Loss : tensor(0.0080, device='cuda:0')
Epoch : 290 Iter : 100 VAT Loss : tensor(0.2282, device='cuda:0') CE Loss : tensor(0.0021, device='cuda:0')
Epoch : 290 Iter : 200 VAT Loss : tensor(0.2997, device='cuda:0') CE Loss : tensor(0.0259, device='cuda:0')
Epoch : 290 Iter : 300 VAT Loss : tensor(0.2558, device='cuda:0') CE Loss : tensor(0.0020, device='cuda:0')
Train accuracy : tensor(1., device='cuda:0')
Test accuracy : tensor(0.7300, device='cuda:0')
Epoch : 291 Iter : 0 VAT Loss : tensor(0.3247, device='cuda:0') CE Loss : tensor(0.0023, device='cuda:0')
Epoch : 291 Iter : 100 VAT Loss : tensor(0.3498, device='cuda:0') CE Loss : tensor(0.0099, device='cuda:0')
Epoch : 291 Iter : 200 VAT Loss : tensor(0.3420, device='cuda:0') CE Loss : tensor(0.0034, device='cuda:0')
Epoch : 291 Iter : 300 VAT Loss : tensor(0.3874, device='cuda:0') CE Loss : tensor(0.0021, device='cuda:0')
Epoch : 292 Iter : 0 VAT Loss : tensor(0.3289, device='cuda:0') CE Loss : tensor(0.0029, device='cuda:0')
Epoch : 292 Iter : 100 VAT Loss : tensor(0.3579, device='cuda:0') CE Loss : tensor(0.0017, device='cuda:0')
Epoch : 292 Iter : 200 VAT Loss : tensor(0.2603, device='cuda:0') CE Loss : tensor(0.0026, device='cuda:0')
Epoch : 292 Iter : 300 VAT Loss : tensor(0.3139, device='cuda:0') CE Loss : tensor(0.0002, device='cuda:0')
Epoch : 293 Iter : 0 VAT Loss : tensor(0.3172, device='cuda:0') CE Loss : tensor(0.0041, device='cuda:0')
Epoch : 293 Iter : 100 VAT Loss : tensor(0.2751, device='cuda:0') CE Loss : tensor(0.0027, device='cuda:0')
Epoch : 293 Iter : 200 VAT Loss : tensor(0.3028, device='cuda:0') CE Loss : tensor(0.0186, device='cuda:0')
Epoch : 293 Iter : 300 VAT Loss : tensor(0.3270, device='cuda:0') CE Loss : tensor(0.0752, device='cuda:0')
Epoch : 294 Iter : 0 VAT Loss : tensor(0.3156, device='cuda:0') CE Loss : tensor(0.0111, device='cuda:0')
Epoch : 294 Iter : 100 VAT Loss : tensor(0.2495, device='cuda:0') CE Loss : tensor(0.0013, device='cuda:0')
Epoch : 294 Iter : 200 VAT Loss : tensor(0.2979, device='cuda:0') CE Loss : tensor(0.0063, device='cuda:0')
Epoch : 294 Iter : 300 VAT Loss : tensor(0.2429, device='cuda:0') CE Loss : tensor(0.0019, device='cuda:0')
Epoch : 295 Iter : 0 VAT Loss : tensor(0.3394, device='cuda:0') CE Loss : tensor(0.0062, device='cuda:0')
Epoch : 295 Iter : 100 VAT Loss : tensor(0.3868, device='cuda:0') CE Loss : tensor(0.0044, device='cuda:0')
Epoch : 295 Iter : 200 VAT Loss : tensor(0.2635, device='cuda:0') CE Loss : tensor(0.0332, device='cuda:0')
Epoch : 295 Iter : 300 VAT Loss : tensor(0.2705, device='cuda:0') CE Loss : tensor(0.0042, device='cuda:0')
Train accuracy : tensor(1., device='cuda:0')
Test accuracy : tensor(0.7200, device='cuda:0')
Epoch : 296 Iter : 0 VAT Loss : tensor(0.3195, device='cuda:0') CE Loss : tensor(0.0048, device='cuda:0')
Epoch : 296 Iter : 100 VAT Loss : tensor(0.2976, device='cuda:0') CE Loss : tensor(0.0039, device='cuda:0')
Epoch : 296 Iter : 200 VAT Loss : tensor(0.3601, device='cuda:0') CE Loss : tensor(0.0059, device='cuda:0')
Epoch : 296 Iter : 300 VAT Loss : tensor(0.3575, device='cuda:0') CE Loss : tensor(0.0269, device='cuda:0')
Epoch : 297 Iter : 0 VAT Loss : tensor(0.2999, device='cuda:0') CE Loss : tensor(0.0138, device='cuda:0')
Epoch : 297 Iter : 100 VAT Loss : tensor(0.3087, device='cuda:0') CE Loss : tensor(0.0039, device='cuda:0')
Epoch : 297 Iter : 200 VAT Loss : tensor(0.2679, device='cuda:0') CE Loss : tensor(0.0006, device='cuda:0')
Epoch : 297 Iter : 300 VAT Loss : tensor(0.3154, device='cuda:0') CE Loss : tensor(0.0049, device='cuda:0')
Epoch : 298 Iter : 0 VAT Loss : tensor(0.2321, device='cuda:0') CE Loss : tensor(0.0015, device='cuda:0')
Epoch : 298 Iter : 100 VAT Loss : tensor(0.3434, device='cuda:0') CE Loss : tensor(0.0414, device='cuda:0')
Epoch : 298 Iter : 200 VAT Loss : tensor(0.2717, device='cuda:0') CE Loss : tensor(0.0011, device='cuda:0')
Epoch : 298 Iter : 300 VAT Loss : tensor(0.3594, device='cuda:0') CE Loss : tensor(0.0044, device='cuda:0')
Epoch : 299 Iter : 0 VAT Loss : tensor(0.3361, device='cuda:0') CE Loss : tensor(0.0130, device='cuda:0')
Epoch : 299 Iter : 100 VAT Loss : tensor(0.3525, device='cuda:0') CE Loss : tensor(0.0055, device='cuda:0')
Epoch : 299 Iter : 200 VAT Loss : tensor(0.3907, device='cuda:0') CE Loss : tensor(0.0096, device='cuda:0')
Epoch : 299 Iter : 300 VAT Loss : tensor(0.2542, device='cuda:0') CE Loss : tensor(0.0116, device='cuda:0')
Epoch : 300 Iter : 0 VAT Loss : tensor(0.3519, device='cuda:0') CE Loss : tensor(0.0021, device='cuda:0')
Epoch : 300 Iter : 100 VAT Loss : tensor(0.2594, device='cuda:0') CE Loss : tensor(0.0022, device='cuda:0')
Epoch : 300 Iter : 200 VAT Loss : tensor(0.2679, device='cuda:0') CE Loss : tensor(0.0052, device='cuda:0')
Epoch : 300 Iter : 300 VAT Loss : tensor(0.3942, device='cuda:0') CE Loss : tensor(0.0010, device='cuda:0')
Train accuracy : tensor(1., device='cuda:0')
Test accuracy : tensor(0.7800, device='cuda:0')
Epoch : 301 Iter : 0 VAT Loss : tensor(0.1888, device='cuda:0') CE Loss : tensor(0.0028, device='cuda:0')
Epoch : 301 Iter : 100 VAT Loss : tensor(0.3636, device='cuda:0') CE Loss : tensor(0.0008, device='cuda:0')
Epoch : 301 Iter : 200 VAT Loss : tensor(0.3042, device='cuda:0') CE Loss : tensor(0.0202, device='cuda:0')
Epoch : 301 Iter : 300 VAT Loss : tensor(0.3435, device='cuda:0') CE Loss : tensor(0.0042, device='cuda:0')
Epoch : 302 Iter : 0 VAT Loss : tensor(0.2979, device='cuda:0') CE Loss : tensor(0.0346, device='cuda:0')
Epoch : 302 Iter : 100 VAT Loss : tensor(0.2280, device='cuda:0') CE Loss : tensor(0.0015, device='cuda:0')
Epoch : 302 Iter : 200 VAT Loss : tensor(0.2719, device='cuda:0') CE Loss : tensor(0.0023, device='cuda:0')
Epoch : 302 Iter : 300 VAT Loss : tensor(0.3425, device='cuda:0') CE Loss : tensor(0.0238, device='cuda:0')
Epoch : 303 Iter : 0 VAT Loss : tensor(0.2924, device='cuda:0') CE Loss : tensor(0.0133, device='cuda:0')
Epoch : 303 Iter : 100 VAT Loss : tensor(0.2533, device='cuda:0') CE Loss : tensor(0.0008, device='cuda:0')
Epoch : 303 Iter : 200 VAT Loss : tensor(0.3811, device='cuda:0') CE Loss : tensor(0.0615, device='cuda:0')
Epoch : 303 Iter : 300 VAT Loss : tensor(0.3320, device='cuda:0') CE Loss : tensor(0.0023, device='cuda:0')
Epoch : 304 Iter : 0 VAT Loss : tensor(0.3629, device='cuda:0') CE Loss : tensor(0.0015, device='cuda:0')
Epoch : 304 Iter : 100 VAT Loss : tensor(0.3228, device='cuda:0') CE Loss : tensor(0.0033, device='cuda:0')
Epoch : 304 Iter : 200 VAT Loss : tensor(0.3231, device='cuda:0') CE Loss : tensor(0.0018, device='cuda:0')
Epoch : 304 Iter : 300 VAT Loss : tensor(0.2801, device='cuda:0') CE Loss : tensor(0.0049, device='cuda:0')
Epoch : 305 Iter : 0 VAT Loss : tensor(0.2673, device='cuda:0') CE Loss : tensor(0.0006, device='cuda:0')
Epoch : 305 Iter : 100 VAT Loss : tensor(0.3891, device='cuda:0') CE Loss : tensor(0.1473, device='cuda:0')
Epoch : 305 Iter : 200 VAT Loss : tensor(0.3910, device='cuda:0') CE Loss : tensor(0.0005, device='cuda:0')
Epoch : 305 Iter : 300 VAT Loss : tensor(0.2852, device='cuda:0') CE Loss : tensor(0.0113, device='cuda:0')
Train accuracy : tensor(1., device='cuda:0')
Test accuracy : tensor(0.7200, device='cuda:0')
Epoch : 306 Iter : 0 VAT Loss : tensor(0.2402, device='cuda:0') CE Loss : tensor(0.0089, device='cuda:0')
Epoch : 306 Iter : 100 VAT Loss : tensor(0.2970, device='cuda:0') CE Loss : tensor(0.0030, device='cuda:0')
Epoch : 306 Iter : 200 VAT Loss : tensor(0.3164, device='cuda:0') CE Loss : tensor(0.0015, device='cuda:0')
Epoch : 306 Iter : 300 VAT Loss : tensor(0.2769, device='cuda:0') CE Loss : tensor(0.0026, device='cuda:0')
Epoch : 307 Iter : 0 VAT Loss : tensor(0.3701, device='cuda:0') CE Loss : tensor(0.0058, device='cuda:0')
Epoch : 307 Iter : 100 VAT Loss : tensor(0.3088, device='cuda:0') CE Loss : tensor(0.0100, device='cuda:0')
Epoch : 307 Iter : 200 VAT Loss : tensor(0.3140, device='cuda:0') CE Loss : tensor(0.0009, device='cuda:0')
Epoch : 307 Iter : 300 VAT Loss : tensor(0.3920, device='cuda:0') CE Loss : tensor(0.0055, device='cuda:0')
Epoch : 308 Iter : 0 VAT Loss : tensor(0.2594, device='cuda:0') CE Loss : tensor(0.0027, device='cuda:0')
Epoch : 308 Iter : 100 VAT Loss : tensor(0.2558, device='cuda:0') CE Loss : tensor(0.0040, device='cuda:0')
Epoch : 308 Iter : 200 VAT Loss : tensor(0.2598, device='cuda:0') CE Loss : tensor(0.0009, device='cuda:0')
Epoch : 308 Iter : 300 VAT Loss : tensor(0.3698, device='cuda:0') CE Loss : tensor(0.0222, device='cuda:0')
Epoch : 309 Iter : 0 VAT Loss : tensor(0.2661, device='cuda:0') CE Loss : tensor(0.0030, device='cuda:0')
Epoch : 309 Iter : 100 VAT Loss : tensor(0.2625, device='cuda:0') CE Loss : tensor(0.0014, device='cuda:0')
Epoch : 309 Iter : 200 VAT Loss : tensor(0.2379, device='cuda:0') CE Loss : tensor(0.0328, device='cuda:0')
Epoch : 309 Iter : 300 VAT Loss : tensor(0.3414, device='cuda:0') CE Loss : tensor(0.0098, device='cuda:0')
Epoch : 310 Iter : 0 VAT Loss : tensor(0.2831, device='cuda:0') CE Loss : tensor(0.0048, device='cuda:0')
Epoch : 310 Iter : 100 VAT Loss : tensor(0.3099, device='cuda:0') CE Loss : tensor(0.0078, device='cuda:0')
Epoch : 310 Iter : 200 VAT Loss : tensor(0.2886, device='cuda:0') CE Loss : tensor(0.0012, device='cuda:0')
Epoch : 310 Iter : 300 VAT Loss : tensor(0.3233, device='cuda:0') CE Loss : tensor(0.0007, device='cuda:0')
Train accuracy : tensor(1., device='cuda:0')
Test accuracy : tensor(0.6900, device='cuda:0')
Epoch : 311 Iter : 0 VAT Loss : tensor(0.3800, device='cuda:0') CE Loss : tensor(0.0128, device='cuda:0')
Epoch : 311 Iter : 100 VAT Loss : tensor(0.2521, device='cuda:0') CE Loss : tensor(0.0029, device='cuda:0')
Epoch : 311 Iter : 200 VAT Loss : tensor(0.3283, device='cuda:0') CE Loss : tensor(0.0015, device='cuda:0')
Epoch : 311 Iter : 300 VAT Loss : tensor(0.4155, device='cuda:0') CE Loss : tensor(0.0011, device='cuda:0')
Epoch : 312 Iter : 0 VAT Loss : tensor(0.3195, device='cuda:0') CE Loss : tensor(0.0107, device='cuda:0')
Epoch : 312 Iter : 100 VAT Loss : tensor(0.3701, device='cuda:0') CE Loss : tensor(0.0048, device='cuda:0')
Epoch : 312 Iter : 200 VAT Loss : tensor(0.3441, device='cuda:0') CE Loss : tensor(0.0041, device='cuda:0')
Epoch : 312 Iter : 300 VAT Loss : tensor(0.3805, device='cuda:0') CE Loss : tensor(0.0029, device='cuda:0')
